lemma	identifier1	identifier2	judgment	cosine_similarity
abbauen	26120215_1946_12_21_01_040.tcf.xml-7-5	26120215_1977_10_20_01_265.tcf.xml-13-7	1.5	0.15234658122062683
abbauen	26120215_1947_05_06_01_050.tcf.xml-83-22	davidis_kochbuch_1879-5545-9	2.0	0.24779857695102692
abbauen	26120215_1948_02_08_01_248.tcf.xml-15-1	26120215_1957_03_31_02_137.tcf.xml-25-41	4.0	0.8137824535369873
abbauen	26120215_1948_02_08_01_248.tcf.xml-15-1	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.8549963235855103
abbauen	26120215_1948_02_08_01_248.tcf.xml-15-1	26120215_1979_03_01_01_078.tcf.xml-8-14	4.0	0.7936826348304749
abbauen	26120215_1948_03_02_01_049.tcf.xml-5-3	26120215_1950_04_07_01_018.tcf.xml-3-23	4.0	0.9632794857025146
abbauen	26120215_1949_10_29_01_046.tcf.xml-53-19	26120215_1950_04_07_01_018.tcf.xml-3-23	4.0	0.9678283333778381
abbauen	26120215_1949_10_29_01_046.tcf.xml-53-19	davidis_kochbuch_1849-2034-12	1.5	0.30992478132247925
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	26120215_1956_01_24_01_030.tcf.xml-11-4	4.0	0.6760755181312561
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	26120215_1956_08_05_02_318.tcf.xml-5-12	4.0	0.926090657711029
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	26120215_1957_05_19_02_149.tcf.xml-23-17	4.0	0.5669711828231812
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	26120215_1966_05_25_01_169.tcf.xml-16-4	4.0	0.8343040943145752
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	26120215_1967_06_28_01_098.tcf.xml-46-9	4.0	0.6013416647911072
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	davidis_kochbuch_1879-3332-4	1.5	0.19295841455459595
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	davidis_kochbuch_1879-5545-9	2.0	0.41904887557029724
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	davidis_kochbuch_1879-6112-25	1.5	0.2336691915988922
abbauen	26120215_1950_04_07_01_018.tcf.xml-3-23	krafft_landwirthschaft03_1876-3285-18	1.5	0.31537729501724243
abbauen	26120215_1951_07_14_01_162.tcf.xml-27-5	brehm_thierleben06_1869-15516-1	1.5	0.3880910575389862
abbauen	26120215_1951_10_12_01_036.tcf.xml-5-14	brehm_thierleben06_1869-15516-1	1.5	0.6340300440788269
abbauen	26120215_1951_11_24_01_007.tcf.xml-16-13	26120215_1971_05_27_01_276.tcf.xml-76-9	4.0	0.8680868148803711
abbauen	26120215_1951_11_24_01_007.tcf.xml-16-13	silberer_traber_1883-605-60	1.0	0.08882834762334824
abbauen	26120215_1952_06_05_01_017.tcf.xml-48-4	26120215_1963_02_10_01_145.tcf.xml-31-23	1.5	0.7789535522460938
abbauen	26120215_1952_10_16_01_189.tcf.xml-12-3	26120215_1963_12_08_01_177.tcf.xml-15-13	4.0	0.8210808038711548
abbauen	26120215_1952_10_16_01_189.tcf.xml-12-3	davidis_kochbuch_1849-2062-61	1.0	0.12309888005256653
abbauen	26120215_1953_01_17_01_130.tcf.xml-2-60	26120215_1963_02_10_01_145.tcf.xml-31-23	2.5	0.935147225856781
abbauen	26120215_1953_01_17_01_130.tcf.xml-2-60	davidis_kochbuch_1849-2062-61	1.5	0.10786165297031403
abbauen	26120215_1953_05_27_01_094.tcf.xml-4-9	26120215_1962_05_30_01_050.tcf.xml-22-4	4.0	0.773887038230896
abbauen	26120215_1953_05_27_01_094.tcf.xml-4-9	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.7642295360565186
abbauen	26120215_1953_05_27_01_094.tcf.xml-4-9	26120215_1971_11_02_01_173.tcf.xml-30-9	4.0	0.6960087418556213
abbauen	26120215_1953_05_27_01_094.tcf.xml-4-9	26120215_1972_05_07_01_184.tcf.xml-27-21	4.0	0.8097727298736572
abbauen	26120215_1953_05_27_01_094.tcf.xml-4-9	davidis_kochbuch_1849-2062-61	1.5	0.17635229229927063
abbauen	26120215_1954_04_22_01_173.tcf.xml-23-3	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.810257077217102
abbauen	26120215_1954_04_22_01_173.tcf.xml-23-3	brehm_thierleben06_1869-15516-1	2.0	0.292132169008255
abbauen	26120215_1956_01_24_01_030.tcf.xml-11-4	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.891051173210144
abbauen	26120215_1956_01_24_01_030.tcf.xml-11-4	brehm_thierleben06_1869-15516-1	2.0	0.31012865900993347
abbauen	26120215_1956_04_22_02_105.tcf.xml-65-30	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.8404551148414612
abbauen	26120215_1956_05_16_01_186.tcf.xml-64-5	davidis_kochbuch_1849-2034-12	1.0	0.06058201938867569
abbauen	26120215_1956_05_16_01_186.tcf.xml-64-5	davidis_kochbuch_1879-3332-4	2.0	0.10061829537153244
abbauen	26120215_1957_03_12_01_174.tcf.xml-16-10	26120215_1962_06_09_01_398.tcf.xml-98-13	4.0	0.7706050872802734
abbauen	26120215_1957_03_12_01_174.tcf.xml-16-10	davidis_kochbuch_1849-2062-61	2.0	0.24596254527568817
abbauen	26120215_1957_03_31_02_137.tcf.xml-25-41	davidis_kochbuch_1879-3332-4	1.5	0.15362054109573364
abbauen	26120215_1957_10_30_01_131.tcf.xml-30-19	26120215_1963_02_10_01_145.tcf.xml-31-23	3.0	0.8890516757965088
abbauen	26120215_1958_12_24_01_169.tcf.xml-28-12	davidis_kochbuch_1849-2034-12	1.0	0.4520605206489563
abbauen	26120215_1958_12_24_01_169.tcf.xml-28-12	davidis_kochbuch_1849-2082-9	2.0	0.47019636631011963
abbauen	26120215_1959_09_03_01_190.tcf.xml-12-7	brehm_thierleben06_1869-15516-1	2.0	0.6138041019439697
abbauen	26120215_1961_12_24_01_483.tcf.xml-31-38	davidis_kochbuch_1879-3332-4	4.0	0.5234335064888
abbauen	26120215_1962_06_09_01_398.tcf.xml-98-13	26120215_1963_02_10_01_145.tcf.xml-31-23	2.5	0.8736565113067627
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	26120215_1966_05_25_01_169.tcf.xml-16-4	2.0	0.957565188407898
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	26120215_1971_02_23_01_109.tcf.xml-10-13	2.0	0.8243930339813232
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	brehm_thierleben06_1869-15516-1	1.5	0.4184582531452179
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-2034-12	4.0	0.15744563937187195
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-2069-31	3.0	0.08839482069015503
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-2082-9	1.5	0.10113812983036041
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-2392-7	2.0	0.10403919965028763
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-3498-5	3.5	0.13415555655956268
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-3625-6	4.0	0.12482813745737076
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-4797-34	3.0	0.17153213918209076
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-6071-10	4.0	0.23672622442245483
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1879-3332-4	1.0	0.10469068586826324
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1879-3696-8	3.0	0.14373208582401276
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1879-597-37	3.5	0.11657245457172394
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	rein_japan02_1886-2847-26	3.5	0.22798046469688416
abbauen	26120215_1963_02_10_01_145.tcf.xml-31-23	silberer_traber_1883-605-60	3.5	0.10710882395505905
abbauen	26120215_1963_07_09_01_005.tcf.xml-2-27	26120215_1966_05_25_01_169.tcf.xml-16-4	4.0	0.8097485303878784
abbauen	26120215_1963_07_09_01_005.tcf.xml-2-27	davidis_kochbuch_1849-2392-7	2.0	0.26031747460365295
abbauen	26120215_1963_12_08_01_177.tcf.xml-15-13	davidis_kochbuch_1849-4797-34	1.5	0.15506505966186523
abbauen	26120215_1965_02_07_01_482.tcf.xml-57-7	davidis_kochbuch_1849-2034-12	2.0	0.13238918781280518
abbauen	26120215_1965_04_07_01_070.tcf.xml-3-5	silberer_traber_1883-605-60	1.5	0.4577207565307617
abbauen	26120215_1966_05_25_01_169.tcf.xml-16-4	26120215_1966_11_11_01_073.tcf.xml-81-3	4.0	0.7989729642868042
abbauen	26120215_1966_05_25_01_169.tcf.xml-16-4	26120215_1975_02_01_01_413.tcf.xml-54-22	4.0	0.8179595470428467
abbauen	26120215_1966_05_25_01_169.tcf.xml-16-4	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.9490431547164917
abbauen	26120215_1966_05_25_01_169.tcf.xml-16-4	davidis_kochbuch_1849-3482-6	1.0	0.09096072614192963
abbauen	26120215_1966_05_25_01_169.tcf.xml-16-4	davidis_kochbuch_1879-5545-9	1.0	0.20771193504333496
abbauen	26120215_1966_05_25_01_169.tcf.xml-16-4	silberer_traber_1883-107-21	1.5	0.08623352646827698
abbauen	26120215_1967_06_28_01_098.tcf.xml-46-9	davidis_kochbuch_1849-2034-12	1.5	0.08163858205080032
abbauen	26120215_1969_05_31_01_070.tcf.xml-7-20	silberer_traber_1883-605-60	1.5	0.09829418361186981
abbauen	26120215_1971_05_27_01_276.tcf.xml-76-9	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.9175317287445068
abbauen	26120215_1971_11_02_01_173.tcf.xml-30-9	26120215_1972_05_07_01_184.tcf.xml-27-21	4.0	0.8358374834060669
abbauen	26120215_1971_11_02_01_173.tcf.xml-30-9	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.8863449692726135
abbauen	26120215_1971_11_02_01_173.tcf.xml-30-9	brehm_thierleben01_1864-3282-21	2.0	0.29463690519332886
abbauen	26120215_1971_11_02_01_173.tcf.xml-30-9	davidis_kochbuch_1849-4797-34	1.5	0.18082073330879211
abbauen	26120215_1971_11_02_01_173.tcf.xml-30-9	davidis_kochbuch_1879-721-7	1.5	0.15566769242286682
abbauen	26120215_1971_11_02_01_173.tcf.xml-30-9	davidis_kochbuch_1879-7229-4	1.5	0.1482359915971756
abbauen	26120215_1977_04_09_01_064.tcf.xml-25-31	davidis_kochbuch_1879-3332-4	1.5	0.0748712345957756
abbauen	26120215_1977_04_09_01_064.tcf.xml-25-31	davidis_kochbuch_1879-3868-23	1.5	0.07196694612503052
abbauen	26120215_1977_04_09_01_064.tcf.xml-25-31	rein_japan02_1886-2847-26	1.0	0.25410765409469604
abbauen	26120215_1977_08_16_01_150.tcf.xml-28-11	davidis_kochbuch_1849-2034-12	4.0	0.7056294679641724
abbauen	26120215_1977_10_20_01_265.tcf.xml-13-7	davidis_kochbuch_1849-2034-12	4.0	0.7385088801383972
abbauen	26120215_1985_02_23_01_462.tcf.xml-5-9	davidis_kochbuch_1879-3332-4	4.0	0.04301685839891434
abbauen	26120215_1989_02_25_01_393.tcf.xml-29-31	davidis_kochbuch_1879-5545-9	2.0	0.31108951568603516
abbauen	26120215_1989_02_25_01_393.tcf.xml-29-31	silberer_traber_1883-605-60	1.0	0.21286475658416748
abbauen	26120215_1989_04_28_01_171.tcf.xml-2-7	brehm_thierleben06_1869-15516-1	1.5	0.2627312242984772
abbauen	brehm_thierleben01_1864-3282-21	davidis_kochbuch_1849-2034-12	4.0	0.8174898028373718
abbauen	brehm_thierleben01_1864-3282-21	davidis_kochbuch_1879-5545-9	4.0	0.7974252700805664
abbauen	brehm_thierleben06_1869-15516-1	davidis_kochbuch_1849-2062-61	4.0	0.4214498698711395
abbauen	brehm_thierleben06_1869-15516-1	davidis_kochbuch_1849-3494-3	4.0	0.5118924379348755
abbauen	brehm_thierleben06_1869-15516-1	davidis_kochbuch_1849-3513-5	4.0	0.494377076625824
abbauen	brehm_thierleben06_1869-15516-1	silberer_traber_1883-605-60	3.5	0.4005679488182068
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1849-2221-8	4.0	0.7539992332458496
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1849-2355-12	4.0	0.7449123859405518
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1849-3513-5	4.0	0.8876131772994995
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1849-3584-11	4.0	0.6470659375190735
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1849-3745-3	4.0	0.5028859972953796
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1849-6071-10	4.0	0.8766058087348938
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-2994-18	4.0	0.7895983457565308
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-3870-3	4.0	0.4821324944496155
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-4195-4	4.0	0.8869612216949463
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-4226-4	4.0	0.8283588886260986
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-4234-7	4.0	0.41866907477378845
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-6112-25	4.0	0.677029550075531
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-6739-7	4.0	0.8818564414978027
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-7217-16	4.0	0.855684757232666
abbauen	davidis_kochbuch_1849-2034-12	davidis_kochbuch_1879-7229-4	3.5	0.7298300266265869
abbauen	davidis_kochbuch_1849-2034-12	platen_oedipus_1829-1032-10	1.5	0.32401418685913086
abbauen	davidis_kochbuch_1849-2034-12	silberer_traber_1883-605-60	4.0	0.6712627410888672
abbauen	davidis_kochbuch_1849-2062-61	davidis_kochbuch_1849-3482-6	4.0	0.672337532043457
abbauen	davidis_kochbuch_1849-2062-61	davidis_kochbuch_1849-4053-7	4.0	0.8985118865966797
abbauen	davidis_kochbuch_1849-2062-61	davidis_kochbuch_1879-5545-9	4.0	0.6029355525970459
abbauen	davidis_kochbuch_1849-2062-61	davidis_kochbuch_1879-902-7	4.0	0.7589104175567627
abbauen	davidis_kochbuch_1849-2082-9	davidis_kochbuch_1879-2994-18	4.0	0.3812950849533081
abbauen	davidis_kochbuch_1849-2221-8	davidis_kochbuch_1849-4053-7	4.0	0.5642805099487305
abbauen	davidis_kochbuch_1849-2221-8	davidis_kochbuch_1879-3332-4	4.0	0.37242045998573303
abbauen	davidis_kochbuch_1849-2355-12	davidis_kochbuch_1879-5545-9	4.0	0.7298657298088074
abbauen	davidis_kochbuch_1849-3453-8	silberer_traber_1883-605-60	4.0	0.8536226749420166
abbauen	davidis_kochbuch_1849-3494-3	davidis_kochbuch_1879-2506-4	4.0	0.8369038701057434
abbauen	davidis_kochbuch_1849-3625-6	davidis_kochbuch_1879-3332-4	4.0	0.4939636290073395
abbauen	davidis_kochbuch_1849-4049-4	silberer_traber_1883-605-60	4.0	0.7880719900131226
abbauen	davidis_kochbuch_1849-4797-34	davidis_kochbuch_1879-3332-4	4.0	0.7841700911521912
abbauen	davidis_kochbuch_1849-4797-34	rein_japan02_1886-2847-26	4.0	0.7263598442077637
abbauen	davidis_kochbuch_1879-2344-30	silberer_traber_1883-605-60	4.0	0.8950804471969604
abbauen	davidis_kochbuch_1879-2506-4	silberer_traber_1883-605-60	4.0	0.8517935872077942
abbauen	davidis_kochbuch_1879-2994-18	davidis_kochbuch_1879-5545-9	4.0	0.7908738851547241
abbauen	davidis_kochbuch_1879-3321-3	davidis_kochbuch_1879-3332-4	4.0	0.49019497632980347
abbauen	davidis_kochbuch_1879-3321-3	silberer_traber_1883-605-60	4.0	0.7732492685317993
abbauen	davidis_kochbuch_1879-3332-4	davidis_kochbuch_1879-3870-3	4.0	0.9467282295227051
abbauen	davidis_kochbuch_1879-3332-4	davidis_kochbuch_1879-583-65	4.0	0.826472818851471
abbauen	davidis_kochbuch_1879-3332-4	silberer_traber_1883-605-60	4.0	0.7603592276573181
abbauen	davidis_kochbuch_1879-5545-9	davidis_kochbuch_1879-721-7	4.0	0.8613923788070679
abbauen	davidis_kochbuch_1879-5545-9	davidis_kochbuch_1879-7217-16	4.0	0.8607206344604492
abbauen	davidis_kochbuch_1879-5545-9	toennies_gemeinschaft_1887-2092-149	1.5	0.23541474342346191
abbauen	davidis_kochbuch_1879-583-65	silberer_traber_1883-107-21	4.0	0.8189264535903931
abbauen	davidis_kochbuch_1879-583-65	silberer_traber_1883-605-60	4.0	0.7749038338661194
abbauen	davidis_kochbuch_1879-902-7	silberer_traber_1883-605-60	4.0	0.8225510120391846
abbauen	silberer_traber_1883-107-21	silberer_traber_1883-605-60	4.0	0.9192885160446167
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1952-12-04_01_034.tcf.xml-131-16	3.5	0.8998640775680542
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1953-04-15_01_066.tcf.xml-47-4	3.5	0.9320632219314575
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1960-07-06_01_172.tcf.xml-206-17	3.5	0.9533655643463135
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1986-04-05_01_411.tcf.xml-34-14	2.0	0.336894154548645
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	26120215_1968_10_07_01_194.tcf.xml-98-35	4.0	0.9152424335479736
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	26120215_1985_12_14_01_316.tcf.xml-350-3	4.0	0.907690167427063
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	beck_eisen04_1899-14550-30	2.0	0.41249632835388184
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	kerl_metallurgische_1866-7448-10	2.0	0.3904566168785095
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	lasswitz_seife_1890-606-28	2.5	0.47719722986221313
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	quenstedt_mineralogie_1854-7983-7	2.0	0.324097216129303
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	samter_erfindungen_1896-12317-16	2.0	0.36857593059539795
abbauen	2532889X_1948-02-11_01_009.tcf.xml-174-75	thaer_landwirthschaft02_1810-3602-12	2.0	0.3440685272216797
abbauen	2532889X_1948-07-07_01_022.tcf.xml-28-22	2532889X_1953-02-08_01_037.tcf.xml-142-13	4.0	0.6637856960296631
abbauen	2532889X_1948-07-07_01_022.tcf.xml-28-22	2532889X_1953-04-15_01_066.tcf.xml-47-4	4.0	0.7920303344726562
abbauen	2532889X_1948-07-07_01_022.tcf.xml-28-22	thaer_landwirthschaft02_1810-4483-15	2.0	0.2648082375526428
abbauen	2532889X_1948-08-08_01_035.tcf.xml-369-60	2532889X_1953-02-08_01_037.tcf.xml-142-13	4.0	0.6609287858009338
abbauen	2532889X_1948-08-08_01_035.tcf.xml-369-60	2532889X_1990-08-31_01_211.tcf.xml-27-17	2.0	0.4768841862678528
abbauen	2532889X_1948-08-08_01_035.tcf.xml-369-60	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.851852297782898
abbauen	2532889X_1948-08-08_01_035.tcf.xml-369-60	treviranus_biologie04_1814-4295-33	2.0	0.37910494208335876
abbauen	2532889X_1948-10-15_01_038.tcf.xml-20-16	2532889X_1955-12-08_01_054.tcf.xml-14-10	4.0	0.8929736614227295
abbauen	2532889X_1948-10-15_01_038.tcf.xml-20-16	quenstedt_mineralogie_1854-11674-36	2.0	0.28380221128463745
abbauen	2532889X_1948-10-15_01_038.tcf.xml-20-16	thaer_landwirthschaft04_1812-1075-14	2.5	0.30131012201309204
abbauen	2532889X_1949-09-08_01_010.tcf.xml-5-12	2532889X_1955-12-08_01_054.tcf.xml-14-10	4.0	0.7695149183273315
abbauen	2532889X_1949-09-08_01_010.tcf.xml-5-12	quenstedt_mineralogie_1854-11674-36	1.5	0.26313966512680054
abbauen	2532889X_1949-09-08_01_010.tcf.xml-5-12	quenstedt_mineralogie_1854-13504-9	2.0	0.29594510793685913
abbauen	2532889X_1950-01-07_01_043.tcf.xml-58-4	2532889X_1954-12-02_01_059.tcf.xml-41-9	4.0	0.9409219026565552
abbauen	2532889X_1950-01-07_01_043.tcf.xml-58-4	2532889X_1955-12-08_01_054.tcf.xml-14-10	4.0	0.9101264476776123
abbauen	2532889X_1950-01-07_01_043.tcf.xml-58-4	2532889X_1957-08-18_01_088.tcf.xml-44-12	4.0	0.9154765605926514
abbauen	2532889X_1950-03-28_01_117.tcf.xml-6-22	2532889X_1955-12-08_01_054.tcf.xml-14-10	4.0	0.8719179630279541
abbauen	2532889X_1950-03-29_01_082.tcf.xml-6-48	kerl_metallurgische_1866-7448-10	2.0	0.15234078466892242
abbauen	2532889X_1950-05-14_01_034.tcf.xml-344-27	2532889X_1953-02-08_01_037.tcf.xml-142-13	4.0	0.567259669303894
abbauen	2532889X_1950-05-14_01_034.tcf.xml-344-27	2532889X_1954-12-02_01_059.tcf.xml-41-9	4.0	0.7702984809875488
abbauen	2532889X_1950-05-14_01_034.tcf.xml-344-27	lasswitz_seife_1890-606-28	2.0	0.30225348472595215
abbauen	2532889X_1950-05-14_01_034.tcf.xml-344-27	thaer_landwirthschaft02_1810-3149-27	2.0	0.2773471176624298
abbauen	2532889X_1950-07-22_01_053.tcf.xml-318-16	2532889X_1952-12-04_01_034.tcf.xml-131-16	3.5	0.8943291902542114
abbauen	2532889X_1950-07-22_01_053.tcf.xml-318-16	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.8797372579574585
abbauen	2532889X_1950-07-22_01_053.tcf.xml-318-16	quenstedt_mineralogie_1854-13504-9	2.0	0.2963249087333679
abbauen	2532889X_1950-09-01_01_071.tcf.xml-41-30	26120215_1983_04_23_01_133.tcf.xml-3-7	2.0	0.3574399948120117
abbauen	2532889X_1950-09-01_01_071.tcf.xml-41-30	wundt_medizinische_1867-8117-25	2.0	0.3100804090499878
abbauen	2532889X_1951-02-28_01_035.tcf.xml-19-30	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.8877429962158203
abbauen	2532889X_1951-04-05_01_036.tcf.xml-10-31	2532889X_1966-12-23_01_112.tcf.xml-36-27	4.0	0.8441085815429688
abbauen	2532889X_1951-04-05_01_036.tcf.xml-10-31	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.8970546722412109
abbauen	2532889X_1952-08-21_01_058.tcf.xml-2-15	2532889X_1953-04-15_01_066.tcf.xml-47-4	3.5	0.7605974674224854
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1955-11-26_01_036.tcf.xml-220-37	4.0	0.7198734283447266
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1957-08-18_01_088.tcf.xml-44-12	4.0	0.5330610275268555
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1961-03-18_01_065.tcf.xml-65-20	3.5	0.6843665838241577
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1961-05-15_01_041.tcf.xml-98-27	4.0	0.6977443695068359
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1965-01-21_01_165.tcf.xml-2-34	3.0	0.49638599157333374
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1966-12-23_01_112.tcf.xml-36-27	3.5	0.7704330682754517
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1968-10-26_01_124.tcf.xml-94-17	2.0	0.34747380018234253
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1971-08-13_01_075.tcf.xml-9-16	4.0	0.5866376757621765
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1972-12-21_01_183.tcf.xml-52-16	4.0	0.7237603068351746
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1978-07-22_01_205.tcf.xml-9-21	2.0	0.42259442806243896
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1948_09_11_01_125.tcf.xml-151-10	3.5	0.4872984290122986
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1949_11_26_01_020.tcf.xml-10-28	4.0	0.6523828506469727
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1956_03_04_02_033.tcf.xml-29-63	2.0	0.5060697197914124
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1968_10_07_01_194.tcf.xml-98-35	4.0	0.677687406539917
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1970_08_16_01_038.tcf.xml-40-25	4.0	0.662902295589447
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1981_05_02_01_139.tcf.xml-6-8	2.0	0.4231768250465393
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1983_04_23_01_133.tcf.xml-3-7	2.0	0.3415640592575073
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1983_11_07_01_032.tcf.xml-10-5	2.0	0.44987016916275024
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1988_09_17_01_158.tcf.xml-11-6	2.0	0.3643476665019989
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	beck_eisen04_1899-7612-15	2.0	0.280185729265213
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	brandes_naturlehre03_1832-1749-21	2.0	0.3072618246078491
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	brandes_naturlehre03_1832-2419-20	2.0	0.38937753438949585
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	brehm_thierleben03_1866-13960-9	2.0	0.38251402974128723
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	brehm_thierleben06_1869-13162-15	2.0	0.32885298132896423
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	buechner_kraft_1855-1437-28	2.0	0.4727444052696228
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	carus_psyche_1846-1790-25	2.0	0.3610643148422241
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	darwin_pflanzen_1876-4967-52	2.0	0.4089776277542114
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	ganswindt_faerberei_1889-5988-9	2.0	0.2908609211444855
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	ganswindt_faerberei_1889-6671-44	2.0	0.3442508280277252
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	gottschall_poetik_1858-1845-48	3.0	0.6508525609970093
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	gutzkow_zeitgenossen01_1842-1175-5	2.0	0.2540770471096039
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	humboldt_kosmos04_1858-2319-28	2.0	0.48403120040893555
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	kerl_metallurgische_1866-7448-10	2.0	0.3376848101615906
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	ledebur_eisenhuettenkunde_1884-1845-36	2.0	0.3837365508079529
