lemma	identifier1	identifier2	judgment	mapped_label	cosine_similarity
abbauen	26120215_1978_06_09_01_160.tcf.xml-6-24	26120215_1990_07_28_01_810.tcf.xml-15-12	3.0	2	0.49189212918281555
abbauen	26120215_1979_07_18_01_037.tcf.xml-75-26	baumstark_encyclopaedie_1835-12861-16	3.0	3	0.643051266670227
abbauen	26120215_1979_07_18_01_037.tcf.xml-75-26	beck_eisen03_1897-15224-3	2.0	4	0.781356692314148
abbauen	26120215_1979_07_18_01_037.tcf.xml-75-26	berg_ostasien04_1873-4058-13	4.0	3	0.7132655382156372
abbauen	26120215_1979_07_18_01_037.tcf.xml-75-26	gerstner_mechanik03_1834-7860-24	4.0	4	0.788372278213501
abbauen	26120215_1979_07_18_01_037.tcf.xml-75-26	humboldt_aequinoktial02_1859-3475-27	4.0	3	0.7383313775062561
abbauen	26120215_1979_07_18_01_037.tcf.xml-75-26	quenstedt_mineralogie_1854-14153-23	3.0	3	0.5680481195449829
abbauen	26120215_1981_07_08_01_073.tcf.xml-4-23	26120215_1984_11_18_01_041.tcf.xml-9-21	4.0	4	0.9217214584350586
abbauen	26120215_1981_07_08_01_073.tcf.xml-4-23	26120215_1990_07_28_01_810.tcf.xml-15-12	2.0	2	0.43985140323638916
abbauen	26120215_1981_07_08_01_073.tcf.xml-4-23	beck_eisen02_1895-8983-27	2.0	2	0.4788530766963959
abbauen	26120215_1981_07_08_01_073.tcf.xml-4-23	peschel_voelkerkunde_1874-3546-43	2.0	2	0.5497535467147827
abbauen	26120215_1982_01_21_01_056.tcf.xml-8-30	26120215_1984_11_18_01_041.tcf.xml-9-21	2.0	2	0.5528945922851562
abbauen	26120215_1982_01_30_01_155.tcf.xml-21-5	beck_eisen03_1897-14128-14	2.0	1	0.25654417276382446
abbauen	26120215_1984_08_02_01_043.tcf.xml-10-15	baumstark_encyclopaedie_1835-3348-26	4.0	2	0.43299034237861633
abbauen	26120215_1984_08_02_01_043.tcf.xml-10-15	humboldt_aequinoktial02_1859-3475-27	2.0	2	0.3678756654262543
abbauen	26120215_1984_11_18_01_041.tcf.xml-9-21	26120215_1989_07_26_01_156.tcf.xml-20-11	2.0	2	0.47131234407424927
abbauen	26120215_1984_11_18_01_041.tcf.xml-9-21	26120215_1990_07_28_01_810.tcf.xml-15-12	3.0	1	0.27929583191871643
abbauen	26120215_1984_11_18_01_041.tcf.xml-9-21	baumstark_encyclopaedie_1835-3425-45	3.0	3	0.6953139901161194
abbauen	26120215_1984_11_18_01_041.tcf.xml-9-21	baumstark_encyclopaedie_1835-3477-40	4.0	2	0.3908388912677765
abbauen	26120215_1984_11_18_01_041.tcf.xml-9-21	beck_eisen03_1897-15223-9	2.0	2	0.5560194253921509
abbauen	26120215_1984_11_18_01_041.tcf.xml-9-21	berg_ostasien04_1873-4792-15	4.0	4	0.8606716394424438
abbauen	26120215_1984_11_18_01_041.tcf.xml-9-21	gerstner_mechanik03_1834-7860-24	4.0	4	0.9198564291000366
abbauen	26120215_1984_11_18_01_041.tcf.xml-9-21	quenstedt_mineralogie_1854-14153-23	2.0	2	0.4803004264831543
abbauen	26120215_1985_09_11_01_030.tcf.xml-63-27	humboldt_gutachten_1838-109-17	2.0	1	0.31106045842170715
abbauen	26120215_1988_11_23_01_007.tcf.xml-33-33	beck_eisen02_1895-1381-74	2.0	1	0.253580242395401
abbauen	26120215_1990_07_28_01_810.tcf.xml-15-12	26120215_1990_09_29_01_919.tcf.xml-4-19	4.0	3	0.617600679397583
abbauen	26120215_1990_07_28_01_810.tcf.xml-15-12	baumstark_encyclopaedie_1835-3348-3	3.0	1	0.23457728326320648
abbauen	26120215_1990_07_28_01_810.tcf.xml-15-12	baumstark_encyclopaedie_1835-3469-13	2.0	1	0.1546107679605484
abbauen	26120215_1990_07_28_01_810.tcf.xml-15-12	baumstark_encyclopaedie_1835-3510-14	2.0	2	0.35317936539649963
abbauen	26120215_1990_07_28_01_810.tcf.xml-15-12	beck_eisen02_1895-1009-4	2.0	1	0.15852907299995422
abbauen	26120215_1990_07_28_01_810.tcf.xml-15-12	beck_eisen03_1897-15223-9	2.0	1	0.1593201607465744
abbauen	26120215_1990_07_28_01_810.tcf.xml-15-12	humboldt_bogota_1853-257-34	3.0	1	0.2162797600030899
abbauen	26120215_1990_07_28_01_810.tcf.xml-15-12	humboldt_gutachten_1838-109-17	2.0	1	0.20897383987903595
abbauen	26120215_1990_08_21_01_363.tcf.xml-5-26	beck_eisen02_1895-19646-33	2.0	2	0.41161176562309265
abbauen	baumstark_encyclopaedie_1835-12861-16	lehnert_seehaefen01_1891-4737-54	3.0	4	0.8295557498931885
abbauen	baumstark_encyclopaedie_1835-3361-21	beck_eisen03_1897-15223-9	4.0	4	0.8511402606964111
abbauen	baumstark_encyclopaedie_1835-3361-21	gerstner_mechanik03_1834-7858-11	3.0	3	0.6019083261489868
abbauen	baumstark_encyclopaedie_1835-3469-13	beck_eisen03_1897-15223-9	4.0	4	0.7666686773300171
abbauen	baumstark_encyclopaedie_1835-3469-13	berg_ostasien04_1873-4792-15	2.0	2	0.4676976799964905
abbauen	baumstark_encyclopaedie_1835-3469-13	humboldt_aequinoktial03_1859-726-26	3.0	3	0.7398539185523987
abbauen	baumstark_encyclopaedie_1835-3477-6	beck_eisen02_1895-703-21	2.0	1	0.2529992461204529
abbauen	baumstark_encyclopaedie_1835-3477-6	gerstner_mechanik03_1834-7860-24	2.0	2	0.34841179847717285
abbauen	baumstark_encyclopaedie_1835-3481-17	beck_eisen02_1895-1381-74	4.0	2	0.40940529108047485
abbauen	beck_eisen01_1884-1203-25	peschel_voelkerkunde_1874-3546-43	4.0	3	0.591457724571228
abbauen	beck_eisen01_1884-8131-33	beck_eisen02_1895-8983-27	4.0	4	0.9575566053390503
abbauen	beck_eisen02_1895-1004-17	humboldt_aequinoktial02_1859-3475-27	4.0	3	0.6102640628814697
abbauen	beck_eisen02_1895-13263-28	beck_eisen02_1895-8983-27	4.0	4	0.8406393527984619
abbauen	beck_eisen02_1895-13263-28	berg_ostasien04_1873-4792-15	3.0	2	0.5189943313598633
abbauen	beck_eisen02_1895-13263-28	humboldt_aequinoktial02_1859-3475-27	4.0	4	0.7820715308189392
abbauen	beck_eisen02_1895-1381-74	humboldt_bogota_1853-257-34	4.0	4	0.9050411581993103
abbauen	beck_eisen02_1895-1381-74	humboldt_gutachten_1838-109-17	4.0	4	0.9361319541931152
abbauen	beck_eisen02_1895-1381-74	quenstedt_mineralogie_1854-11664-6	4.0	4	0.8050560355186462
abbauen	beck_eisen02_1895-1384-18	beck_eisen03_1897-15223-9	4.0	3	0.6458021998405457
abbauen	beck_eisen02_1895-18933-5	humboldt_aequinoktial02_1859-3475-27	4.0	3	0.6679452657699585
abbauen	beck_eisen02_1895-18933-5	humboldt_aequinoktial03_1859-726-26	4.0	3	0.7059173583984375
abbauen	beck_eisen02_1895-18933-5	quenstedt_mineralogie_1854-11683-34	3.0	2	0.5128312110900879
abbauen	beck_eisen02_1895-703-21	beck_eisen03_1897-15223-9	4.0	3	0.690253734588623
abbauen	beck_eisen02_1895-8983-27	humboldt_gutachten_1838-109-17	4.0	4	0.9676597714424133
abbauen	beck_eisen03_1897-15223-9	humboldt_bogota_1853-257-34	4.0	4	0.9086393117904663
abbauen	beck_eisen03_1897-15223-9	lehnert_seehaefen01_1891-4737-54	4.0	4	0.8508846759796143
abbauen	beck_eisen03_1897-15223-9	nn_maehrisches166_1893-368-17	2.0	3	0.7211416363716125
abbauen	beck_eisen03_1897-15224-3	gerstner_mechanik03_1834-7860-24	2.0	3	0.6826130151748657
abbauen	berg_ostasien04_1873-4058-13	humboldt_bogota_1853-228-17	3.0	2	0.40600326657295227
abbauen	berg_ostasien04_1873-4792-15	humboldt_aequinoktial03_1859-726-26	3.0	3	0.6871340274810791
abbauen	berg_ostasien04_1873-4792-15	peschel_voelkerkunde_1874-3546-36	2.0	3	0.638498067855835
abbauen	gerstner_mechanik01_1831-5298-15	humboldt_gutachten_1838-109-17	2.0	2	0.3628930449485779
abbauen	gerstner_mechanik03_1834-8939-9	humboldt_gutachten_1838-109-17	4.0	4	0.9461455345153809
abbauen	humboldt_aequinoktial02_1859-3475-27	humboldt_gutachten_1838-109-17	4.0	4	0.8425628542900085
abbauen	humboldt_aequinoktial04_1859-3573-22	humboldt_bogota_1853-257-34	4.0	4	0.8656842112541199
abbauen	humboldt_bogota_1853-257-34	quenstedt_mineralogie_1854-14158-25	4.0	4	0.8160967230796814
abbauen	humboldt_gutachten_1838-109-17	peschel_voelkerkunde_1874-3546-36	4.0	4	0.904983401298523
abbauen	humboldt_gutachten_1838-109-17	peschel_voelkerkunde_1874-3546-43	4.0	4	0.9040957689285278
abdecken	2532889X_1953-02-10_01_044.tcf.xml-10-21	26120215_1948_03_05_01_025.tcf.xml-8-27	4.0	4	0.7667717933654785
abdecken	2532889X_1953-02-10_01_044.tcf.xml-10-21	26120215_1967_07_24_01_017.tcf.xml-11-13	1.0	2	0.4201893210411072
abdecken	2532889X_1953-02-10_01_044.tcf.xml-10-21	26120215_1976_01_10_01_404.tcf.xml-4-28	4.0	3	0.5871560573577881
abdecken	2532889X_1953-07-05_01_047.tcf.xml-62-16	2532889X_1982-04-28_01_050.tcf.xml-8-40	4.0	3	0.7231751084327698
abdecken	2532889X_1953-07-05_01_047.tcf.xml-62-16	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0	3	0.7479794025421143
abdecken	2532889X_1953-07-05_01_047.tcf.xml-62-16	wanderley_bauconstructionslehre02_1878-4577-74	2.0	2	0.3912813067436218
abdecken	2532889X_1957-06-27_01_106.tcf.xml-40-20	26120215_1966_08_24_01_105.tcf.xml-13-10	2.0	1	0.2634952962398529
abdecken	2532889X_1957-06-27_01_106.tcf.xml-40-20	26120215_1990_05_03_01_342.tcf.xml-390-28	4.0	4	0.9392727613449097
abdecken	2532889X_1962-01-24_01_024.tcf.xml-27-17	2532889X_1986-03-08_01_151.tcf.xml-14-10	1.0	2	0.376910924911499
abdecken	2532889X_1962-01-24_01_024.tcf.xml-27-17	goethe_leben01_1811-2459-6	4.0	3	0.6436797380447388
abdecken	2532889X_1963-05-11_01_043.tcf.xml-39-20	2532889X_1971-12-31_01_016.tcf.xml-9-26	3.0	2	0.45872026681900024
abdecken	2532889X_1963-05-11_01_043.tcf.xml-39-20	2532889X_1983-05-14_01_107.tcf.xml-29-16	3.0	4	0.9237532019615173
abdecken	2532889X_1963-05-11_01_043.tcf.xml-39-20	2532889X_1990-10-03_01_102.tcf.xml-3-8	4.0	2	0.5218185186386108
abdecken	2532889X_1963-05-11_01_043.tcf.xml-39-20	26120215_1972_04_12_01_301.tcf.xml-3-19	4.0	4	0.9168292880058289
abdecken	2532889X_1963-05-11_01_043.tcf.xml-39-20	ledebur_eisenhuettenkunde_1884-5694-22	2.0	2	0.3883054852485657
abdecken	2532889X_1964-02-06_01_039.tcf.xml-113-15	2532889X_1983-05-14_01_107.tcf.xml-29-16	4.0	3	0.6910601854324341
abdecken	2532889X_1964-02-06_01_039.tcf.xml-113-15	ledebur_eisenhuettenkunde_1884-5694-22	2.0	2	0.5612549781799316
abdecken	2532889X_1964-02-06_01_039.tcf.xml-113-15	munzinger_japaner_1898-448-4	1.0	2	0.48483002185821533
abdecken	2532889X_1964-02-06_01_039.tcf.xml-113-15	polenz_buettnerbauer_1895-6066-22	2.0	3	0.6214413046836853
abdecken	2532889X_1965-11-13_01_042.tcf.xml-46-32	2532889X_1990-05-16_01_087.tcf.xml-235-35	4.0	4	0.9365190267562866
abdecken	2532889X_1965-11-13_01_042.tcf.xml-46-32	26120215_1966_08_24_01_105.tcf.xml-13-10	2.0	1	0.21425238251686096
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	2532889X_1977-11-23_01_174.tcf.xml-33-47	2.0	1	0.2498989850282669
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	2532889X_1984-03-07_01_115.tcf.xml-22-26	2.0	1	0.3092971444129944
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	2532889X_1990-08-09_01_135.tcf.xml-199-36	2.0	1	0.30331873893737793
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	26120215_1948_10_07_01_023.tcf.xml-7-19	2.0	1	0.31821054220199585
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	26120215_1967_01_05_01_196.tcf.xml-22-17	4.0	4	0.8551787734031677
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	26120215_1976_01_10_01_404.tcf.xml-4-28	2.0	1	0.3260887563228607
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	26120215_1977_02_12_01_275.tcf.xml-13-8	4.0	4	0.8522050380706787
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	26120215_1977_07_21_01_018.tcf.xml-29-26	2.0	1	0.29404592514038086
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	26120215_1987_11_19_01_144.tcf.xml-14-13	4.0	3	0.6671575307846069
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	goethe_leben01_1811-2459-6	1.0	4	0.7667368650436401
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	ledebur_eisenhuettenkunde_1884-1403-11	4.0	4	0.834884524345398
abdecken	2532889X_1966-02-13_01_235.tcf.xml-6-18	wanderley_bauconstructionslehre01_1877-3217-23	4.0	4	0.9486386179924011
abdecken	2532889X_1967-08-09_01_025.tcf.xml-9-30	26120215_1978_03_18_01_155.tcf.xml-9-13	3.0	4	0.8480410575866699
abdecken	2532889X_1967-08-09_01_025.tcf.xml-9-30	26120215_1990_05_03_01_342.tcf.xml-390-28	4.0	4	0.8808494806289673
abdecken	2532889X_1967-08-09_01_025.tcf.xml-9-30	ledebur_eisenhuettenkunde_1884-5694-22	2.0	2	0.3477291464805603
abdecken	2532889X_1967-08-11_01_126.tcf.xml-17-29	2532889X_1983-05-14_01_107.tcf.xml-29-16	3.0	2	0.45279043912887573
abdecken	2532889X_1967-09-06_01_168.tcf.xml-11-39	2532889X_1983-05-14_01_107.tcf.xml-29-16	4.0	4	0.8354790210723877
abdecken	2532889X_1967-09-06_01_168.tcf.xml-11-39	26120215_1976_01_10_01_404.tcf.xml-4-28	4.0	3	0.6787758469581604
abdecken	2532889X_1967-09-06_01_168.tcf.xml-11-39	26120215_1977_12_24_01_142.tcf.xml-27-41	2.0	2	0.38909855484962463
abdecken	2532889X_1967-09-06_01_168.tcf.xml-11-39	ledebur_eisenhuettenkunde_1884-5694-22	2.0	2	0.3726148009300232
abdecken	2532889X_1967-11-18_01_301.tcf.xml-5-9	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	2	0.33400046825408936
abdecken	2532889X_1967-11-18_01_301.tcf.xml-5-9	26120215_1951_03_06_01_203.tcf.xml-16-13	2.0	1	0.28117361664772034
abdecken	2532889X_1968-09-17_01_189.tcf.xml-60-35	2532889X_1984-03-07_01_115.tcf.xml-22-26	4.0	4	0.8511344790458679
abdecken	2532889X_1968-09-17_01_189.tcf.xml-60-35	26120215_1966_08_24_01_105.tcf.xml-13-10	2.0	1	0.23223961889743805
abdecken	2532889X_1969-01-05_01_148.tcf.xml-10-22	26120215_1966_08_24_01_105.tcf.xml-13-10	2.0	1	0.2247067391872406
abdecken	2532889X_1969-01-05_01_148.tcf.xml-10-22	menzel_maurer_1847-4283-17	2.0	2	0.4110858738422394
abdecken	2532889X_1969-01-05_01_148.tcf.xml-10-22	menzel_maurer_1847-4284-5	2.0	2	0.4292622208595276
abdecken	2532889X_1969-01-05_01_148.tcf.xml-10-22	polenz_buettnerbauer_1895-6066-22	2.0	2	0.45581918954849243
abdecken	2532889X_1970-05-01_01_201.tcf.xml-20-25	2532889X_1983-05-14_01_107.tcf.xml-29-16	4.0	4	0.9569147825241089
abdecken	2532889X_1970-05-01_01_201.tcf.xml-20-25	2532889X_1984-03-07_01_115.tcf.xml-22-26	4.0	4	0.9309654235839844
abdecken	2532889X_1970-05-01_01_201.tcf.xml-20-25	wanderley_bauconstructionslehre02_1878-4577-74	2.0	2	0.3697836399078369
abdecken	2532889X_1971-12-31_01_016.tcf.xml-9-26	2532889X_1977-07-23_01_321.tcf.xml-3-11	1.0	1	0.3112124800682068
abdecken	2532889X_1971-12-31_01_016.tcf.xml-9-26	26120215_1967_08_12_01_019.tcf.xml-5-30	4.0	2	0.5063726902008057
abdecken	2532889X_1971-12-31_01_016.tcf.xml-9-26	26120215_1973_03_06_01_146.tcf.xml-54-10	3.0	2	0.44159314036369324
abdecken	2532889X_1971-12-31_01_016.tcf.xml-9-26	26120215_1978_03_18_01_155.tcf.xml-9-13	3.0	2	0.409869521856308
abdecken	2532889X_1971-12-31_01_016.tcf.xml-9-26	dickens_weihnachtsabend_1844-903-11	1.0	1	0.25366032123565674
abdecken	2532889X_1971-12-31_01_016.tcf.xml-9-26	ledebur_eisenhuettenkunde_1884-5694-22	2.0	2	0.37603282928466797
abdecken	2532889X_1971-12-31_01_016.tcf.xml-9-26	menzel_maurer_1847-5350-32	1.0	1	0.25309211015701294
abdecken	2532889X_1971-12-31_01_016.tcf.xml-9-26	silberer_traber_1883-600-30	2.0	1	0.1536676585674286
abdecken	2532889X_1974-06-08_01_216.tcf.xml-15-20	26120215_1966_08_24_01_105.tcf.xml-13-10	4.0	4	0.8650693893432617
abdecken	2532889X_1974-06-08_01_216.tcf.xml-15-20	26120215_1978_03_18_01_155.tcf.xml-9-13	2.0	1	0.2660420536994934
abdecken	2532889X_1974-07-30_01_113.tcf.xml-14-25	26120215_1966_08_24_01_105.tcf.xml-13-10	2.0	1	0.1756305694580078
abdecken	2532889X_1974-07-30_01_113.tcf.xml-14-25	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0	4	0.9174835681915283
abdecken	2532889X_1974-07-30_01_113.tcf.xml-14-25	26120215_1990_05_03_01_342.tcf.xml-390-28	4.0	4	0.8900102376937866
abdecken	2532889X_1975-05-03_01_099.tcf.xml-5-20	2532889X_1980-12-03_01_045.tcf.xml-3-41	1.0	2	0.39959603548049927
abdecken	2532889X_1975-05-03_01_099.tcf.xml-5-20	2532889X_1983-05-14_01_107.tcf.xml-29-16	1.0	1	0.29986870288848877
abdecken	2532889X_1975-05-03_01_099.tcf.xml-5-20	26120215_1977_07_21_01_018.tcf.xml-29-26	1.0	1	0.32558202743530273
abdecken	2532889X_1975-05-03_01_099.tcf.xml-5-20	ledebur_eisenhuettenkunde_1884-1403-11	1.0	3	0.6512095332145691
abdecken	2532889X_1975-05-03_01_099.tcf.xml-5-20	menzel_maurer_1847-4283-17	1.0	3	0.6289386749267578
abdecken	2532889X_1975-05-03_01_099.tcf.xml-5-20	wanderley_bauconstructionslehre02_1878-4577-74	1.0	3	0.6741386651992798
abdecken	2532889X_1975-07-26_01_404.tcf.xml-30-16	polenz_buettnerbauer_1895-6066-22	4.0	4	0.9170786142349243
abdecken	2532889X_1975-10-25_01_181.tcf.xml-9-26	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	1	0.31916654109954834
abdecken	2532889X_1975-10-25_01_181.tcf.xml-9-26	2532889X_1986-03-08_01_151.tcf.xml-14-10	4.0	3	0.6431087255477905
abdecken	2532889X_1975-10-25_01_181.tcf.xml-9-26	wanderley_bauconstructionslehre02_1878-4577-74	4.0	3	0.7295650243759155
abdecken	2532889X_1976-12-10_01_056.tcf.xml-141-28	2532889X_1983-05-14_01_107.tcf.xml-29-16	4.0	4	0.9080626368522644
abdecken	2532889X_1976-12-10_01_056.tcf.xml-141-28	2532889X_1984-03-07_01_115.tcf.xml-22-26	4.0	4	0.9191264510154724
abdecken	2532889X_1976-12-10_01_056.tcf.xml-141-28	wanderley_bauconstructionslehre02_1878-4577-74	2.0	2	0.39880144596099854
abdecken	2532889X_1977-07-23_01_321.tcf.xml-3-11	2532889X_1983-05-14_01_107.tcf.xml-29-16	1.0	1	0.3129134178161621
abdecken	2532889X_1977-07-23_01_321.tcf.xml-3-11	26120215_1963_10_03_01_130.tcf.xml-21-10	1.0	2	0.33771783113479614
abdecken	2532889X_1977-07-23_01_321.tcf.xml-3-11	ledebur_eisenhuettenkunde_1884-5694-22	1.0	3	0.639833390712738
abdecken	2532889X_1977-08-29_01_023.tcf.xml-5-10	2532889X_1983-05-14_01_107.tcf.xml-29-16	4.0	4	0.859189510345459
abdecken	2532889X_1977-08-29_01_023.tcf.xml-5-10	brunn_griechen01_1853-2853-32	1.0	2	0.3608166575431824
abdecken	2532889X_1977-08-29_01_023.tcf.xml-5-10	ledebur_eisenhuettenkunde_1884-5694-22	2.0	2	0.39984413981437683
abdecken	2532889X_1977-08-29_01_023.tcf.xml-5-10	polenz_buettnerbauer_1895-6066-22	2.0	2	0.4264509975910187
abdecken	2532889X_1978-07-01_01_233.tcf.xml-9-6	26120215_1976_01_10_01_404.tcf.xml-4-28	2.0	2	0.42651134729385376
abdecken	2532889X_1978-07-01_01_233.tcf.xml-9-6	silberer_traber_1883-600-30	3.0	3	0.6184656620025635
abdecken	2532889X_1978-08-11_01_093.tcf.xml-25-26	2532889X_1984-03-07_01_115.tcf.xml-22-26	3.0	4	0.8690966963768005
abdecken	2532889X_1978-08-11_01_093.tcf.xml-25-26	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0	4	0.84228515625
abdecken	2532889X_1978-08-11_01_093.tcf.xml-25-26	polenz_buettnerbauer_1895-6066-22	2.0	2	0.48525282740592957
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	2532889X_1983-05-14_01_107.tcf.xml-29-16	3.0	2	0.4406284987926483
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	26120215_1960_07_17_01_533.tcf.xml-19-26	2.0	1	0.3222724497318268
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	26120215_1966_08_24_01_105.tcf.xml-13-10	2.0	1	0.21554207801818848
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	26120215_1976_01_10_01_404.tcf.xml-4-28	3.0	2	0.46480780839920044
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	26120215_1988_07_06_01_125.tcf.xml-3-19	1.0	2	0.39270633459091187
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	becker_arbeiter_1860-165-24	1.0	2	0.387157678604126
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	munzinger_japaner_1898-448-4	1.0	2	0.5035929679870605
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	strauss_jesus02_1836-788-64	1.0	2	0.4129894971847534
abdecken	2532889X_1982-02-06_01_272.tcf.xml-8-23	2532889X_1984-03-07_01_115.tcf.xml-22-26	2.0	1	0.30131995677948
abdecken	2532889X_1982-02-06_01_272.tcf.xml-8-23	26120215_1966_08_24_01_105.tcf.xml-13-10	4.0	4	0.8006476163864136
abdecken	2532889X_1982-02-06_01_272.tcf.xml-8-23	26120215_1978_03_18_01_155.tcf.xml-9-13	2.0	1	0.32478809356689453
abdecken	2532889X_1982-04-28_01_050.tcf.xml-8-40	2532889X_1983-05-14_01_107.tcf.xml-29-16	4.0	4	0.9377328157424927
abdecken	2532889X_1982-04-28_01_050.tcf.xml-8-40	26120215_1976_01_10_01_404.tcf.xml-4-28	4.0	4	0.9051929712295532
abdecken	2532889X_1982-04-28_01_050.tcf.xml-8-40	ledebur_eisenhuettenkunde_1884-5694-22	2.0	2	0.35558590292930603
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	2532889X_1986-03-08_01_151.tcf.xml-14-10	2.0	1	0.279222697019577
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1950_06_22_01_023.tcf.xml-7-21	4.0	4	0.7517712116241455
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1951_03_06_01_203.tcf.xml-16-13	4.0	4	0.8362739086151123
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1952_10_16_01_166.tcf.xml-5-13	2.0	1	0.2436758428812027
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1957_06_23_02_011.tcf.xml-10-5	1.0	1	0.2950100898742676
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1962_04_15_01_322.tcf.xml-28-12	2.0	2	0.43262919783592224
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1965_10_13_01_228.tcf.xml-9-14	2.0	1	0.29074016213417053
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1971_04_18_01_468.tcf.xml-8-12	2.0	1	0.3176944851875305
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1971_11_22_01_086.tcf.xml-5-34	4.0	4	0.9313178658485413
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1972_04_12_01_301.tcf.xml-3-19	4.0	4	0.9109565019607544
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1973_03_06_01_146.tcf.xml-54-10	4.0	4	0.8527820706367493
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1974_02_26_01_130.tcf.xml-6-47	4.0	4	0.7714751958847046
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1977_02_12_01_275.tcf.xml-13-8	2.0	1	0.31575316190719604
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1977_09_14_01_138.tcf.xml-7-11	1.0	1	0.30036279559135437
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1977_12_19_01_093.tcf.xml-19-14	2.0	1	0.3266577422618866
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0	4	0.9273576736450195
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1979_05_26_01_341.tcf.xml-15-24	2.0	1	0.29008060693740845
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1981_06_24_01_155.tcf.xml-55-9	2.0	1	0.15175297856330872
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1981_11_21_01_345.tcf.xml-78-47	4.0	4	0.9516831636428833
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1988_06_11_01_185.tcf.xml-20-8	2.0	2	0.3462609648704529
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1988_07_06_01_125.tcf.xml-3-19	1.0	2	0.3338915705680847
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	beck_eisen02_1895-16179-3	2.0	2	0.3467887341976166
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	beck_eisen03_1897-10544-29	2.0	2	0.40008729696273804
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	beck_eisen03_1897-5262-12	2.0	1	0.3273482322692871
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	dickens_weihnachtsabend_1844-903-11	1.0	2	0.35188257694244385
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	hauptmann_henschel_1899-268-9	1.0	2	0.46666717529296875
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	immermann_muenchhausen04_1839-342-16	2.0	2	0.36159297823905945
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	ledebur_eisenhuettenkunde_1884-12929-25	2.0	2	0.36121827363967896
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	ledebur_eisenhuettenkunde_1884-14941-36	2.0	2	0.359893798828125
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	ledebur_eisenhuettenkunde_1884-5694-22	2.0	2	0.38030093908309937
