lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
stroke_vb	vv0	1993	2	fic_1993_25030.txt-2902-21	 	I hold them in my hands, meet face-to-face the fierce gritted teeth and puckered lips of the Wind Blower, stroke his horse-tail hair.	106:112	0:133	I hold them in my hands , meet face-to-face the fierce gritted teeth and puckered lips of the Wind Blower , stroke his horse-tail hair .	21	0:26	i hold them in my hand , meet face-to-face the fierce grit tooth and pucker lip of the wind blower , stroke his horse-tail hair .	ppis1 vv0 ppho2 ii_rp@ appge nn2 y vv0 jj at jj jj%_vvd nn2 cc vvd_jj@ nn2 io at nn1 nn1 y vv0 appge jj_nn1 nn1 y
stroke_vb	vvi	2004	2	mag_2004_414155.txt-34-7	 	The Pop If you're stoked to stroke, launch your boat from Ely, an old mining town that Charles Kuralt once called the number one vacation destination in America.	28:34	0:161	The Pop If you 're stoked to stroke , launch your boat from Ely , an old mining town that Charles Kuralt once called the number one vacation destination in America .	7	0:32	the pop if you be stoke to stroke , launch your boat from ely , an old mine town that charles kuralt once call the number one vacation destination in america .	at nn1 cs ppy vbr vvn to vvi y vv0 appge nn1 ii np1 y at1 jj nn1 nn1 cst np1 np1_vv0 rr vvn_vvd@ at nn1 mc1 nn1 nn1 ii np1 y
stroke_vb	vvg	1960	2	fic_1960_10402.txt-4131-13	 	I91The Listenercouldn't live without that happiness, and Phil, and him stroking my hair on the pillow and telling me I was pretty and that I was all his love and there was never going to be anyone else.	71:79	0:202	I91The Listenercould n't live without that happiness , and Phil , and him stroking my hair on the pillow and telling me I was pretty and that I was all his love and there was never going to be anyone else .	13	0:42	i91the listenercould n't live without that happiness , and phil , and him stroke my hair on the pillow and tell me i be pretty and that i be all his love and there be never go to be anyone else .	np1_<sub> np1_<sub> xx jj_rr@_vv0 iw dd1 nn1 y cc np1 y cc ppho1 vvg appge nn1 ii at nn1 cc vvg ppio1 ppis1 vbdz jj cc cst ppis1 vbdz db appge nn1 cc ex vbdz rr vvgk to vbi pn1 rr y
stroke_vb	vvd	1980	2	fic_1980_10667.txt-8966-7	 	His hands were quick and restless and stroked a folded newspaper on his desk as he talked with Jason. "	38:45	0:103	His hands were quick and restless and stroked a folded newspaper on his desk as he talked with Jason . "	7	0:21	his hand be quick and restless and stroke a folded newspaper on his desk as he talk with jason . "	appge nn2 vbdr jj cc jj cc vvd at1 jj nn1 ii appge nn1 csa pphs1 vvd iw np1 y "
stroke_vb	vvz_nn2	1974	2	fic_1974_10580.txt-7446-30	 	Standing in the room, one looked past the place of libation, winking with reflected firelight and candlelight, out into the cold rain that marched in slanting pencil strokes across the lawn and pelted the windows, and one felt as snug and warm and safe as if one were in the cabin of some stout ship at sea.	166:173	0:307	Standing in the room , one looked past the place of libation , winking with reflected firelight and candlelight , out into the cold rain that marched in slanting pencil strokes across the lawn and pelted the windows , and one felt as snug and warm and safe as if one were in the cabin of some stout ship at sea .	30	0:62	stand in the room , one look past the place of libation , wink with reflect firelight and candlelight , out into the cold rain that march in slant pencil stroke across the lawn and pelt the window , and one feel as snug and warm and safe as if one be in the cabin of some stout ship at sea .	vvg_nn1 ii at nn1 y pn1 vvd_vvn ii at nn1 io nn1 y vvg iw jj@ nn1 cc nn1 y rp ii at jj_nn1 nn1 cst vvd ii_rp@ vvg_jj@ nn1 vvz_nn2 ii at nn1 cc vvd at nn2 y cc pn1 vvd_vvn rg@_csa_ii@ jj cc jj cc jj cs21 cs22 pn1 vbdr ii at nn1 io dd jj_nn1 nn1 ii nn1 y
stroke_vb	vvz	1978	2	mag_1978_431951.txt-54-16	 	Cal, the lighter crew, got off to its usual fast start, rowing 40 strokes a minute for the first 500 meters.	66:73	0:108	Cal , the lighter crew , got off to its usual fast start , rowing 40 strokes a minute for the first 500 meters .	16	0:25	cal , the lighter crew , get off to its usual fast start , rowing 40 stroke a minute for the first 500 meter .	nnu y at jjr_nn1 nn1 y vvd_vvn rp ii appge jj jj_rr nn1_vv0 y nn1_vvg@ mc vvz at1 nnt1 if at md mc nn2 y
stroke_vb	vvi	1997	2	fic_1997_42967.txt-24-8	 	Or of what charitable thoughts moved him to stroke the wet, black, bedraggled fur of a staggering, worn, and weary cat in an alley in Richmond days or weeks or even months before he died?	44:50	0:187	Or of what charitable thoughts moved him to stroke the wet , black , bedraggled fur of a staggering , worn , and weary cat in an alley in Richmond days or weeks or even months before he died ?	8	0:40	or of what charitable thought move him to stroke the wet , black , bedraggled fur of a staggering , wear , and weary cat in an alley in richmond day or week or even month before he die ?	cc io ddq jj nn2 vvd_vvn ppho1 to vvi at jj y jj_nn1@ y jj nn1 io at1 jj y vvn y cc jj nn1 ii at1 nn1 ii np1 nnt2 cc nnt2 cc rr_jj% nnt2 cs pphs1 vvd y
stroke_vb	vvg	2002	2	fic_2002_31794.txt-75-9	 	He was over to him in a heartbeat, stroking his neck and talking to him low, so he wouldn't whinny and give away their position.	35:43	0:128	He was over to him in a heartbeat , stroking his neck and talking to him low , so he would n't whinny and give away their position .	9	0:29	he be over to him in a heartbeat , stroke his neck and talk to him low , so he would n't whinny and give away their position .	pphs1 vbdz rp ii ppho1 ii_rp@ at1 nn1 y vvg appge nn1 cc vvg ii ppho1 rr@_jj y cs@_rr pphs1 vm xx nn1 cc vv0 rl appge nn1 y
stroke_vb	vvd	2004	2	fic_2004_32603.txt-15-9	 	Every once in a while he reached up and stroked the silver earring in his left ear.	40:47	0:83	Every once in a while he reached up and stroked the silver earring in his left ear .	9	0:18	every once in a while he reach up and stroke the silver earring in his left ear .	at1 rr ii at1 nnt1@ pphs1 vvd rp cc vvd at nn1_jj@ nn1 ii appge jj nn1 y
stroke_vb	vvz_nn2	1981	2	fic_1981_10681.txt-5565-25	 	the vertical folds of the slightly darker pull drapes, and reproductions of Wyeth watercolors lit by spots on track lighting overhead echo with scratchy strokes the same tints, and the same lighting reveals little sparkles, like mica on a beach, in the overlapping arcs of the rough-plastered ceiling.	153:160	0:301	the vertical folds of the slightly darker pull drapes , and reproductions of Wyeth watercolors lit by spots on track lighting overhead echo with scratchy strokes the same tints , and the same lighting reveals little sparkles , like mica on a beach , in the overlapping arcs of the rough-plastered ceiling .	25	0:53	the vertical fold of the slightly darke pull drape , and reproduction of wyeth watercolor light by spot on track lighting overhead echo with scratchy stroke the same tint , and the same lighting reveal little sparkle , like mica on a beach , in the overlap arc of the rough-plastered ceiling .	at jj nn2 io at rr jjr nn1@ nn2_vvz y cc nn2 io np1 nn2 vvn ii nn2 ii nn1 nn1_vvg@ rl_nn1_jj vv0_nn1 iw nn1_jj vvz_nn2 at da nn2 y cc at da nn1 vvz jj nn2 y ii_jj@ nn1 ii at1 nn1 y ii at jj nn2 io at jj_<sub> nn1 y
stroke_vb	vvd	1998	2	mag_1998_399709.txt-139-5	 	She patted his head and stroked his nose with one finger, and offered him the rest of her bread crust, which she had put in her apron pocket.	24:31	0:141	She patted his head and stroked his nose with one finger , and offered him the rest of her bread crust , which she had put in her apron pocket .	5	0:31	she pat his head and stroke his nose with one finger , and offer him the rest of her bread crust , which she have put in her apron pocket .	pphs1 vvd appge nn1 cc vvd appge nn1 iw mc1 nn1 y cc vvd ppho1 at nn1 io appge nn1 nn1 y ddq pphs1 vhd vvn ii appge nn1 nn1 y
stroke_vb	vvd	1977	2	fic_1977_780162.txt-1848-6	 	The proprietor waved his hands, stroked his beard, and looked sage.	32:39	0:67	The proprietor waved his hands , stroked his beard , and looked sage .	6	0:14	the proprietor wave his hand , stroke his beard , and look sage .	at nn1 vvd_vvn appge nn2 y vvd appge nn1 y cc vvd_vvn nn1 y
stroke_vb	vvi	1994	2	news_1994_606786.txt-19-3	 	I longed to stroke the energetic handwriting of this first novel, which Dickens was working on when he and his young wife moved into this house.	12:18	0:144	I longed to stroke the energetic handwriting of this first novel , which Dickens was working on when he and his young wife moved into this house .	3	0:28	i long to stroke the energetic handwriting of this first novel , which dickens be work on when he and his young wife move into this house .	ppis1 vvd to vvi at jj nn1 io dd1 md nn1_jj y ddq np1 vbdz vvg rp@_ii cs_rrq pphs1 cc appge jj nn1 vvn_vvd ii dd1 nn1 y
stroke_vb	vvd	1993	2	fic_1993_1040077.txt-874-3	 	Lindsay crouched and stroked the cat with one finger, trying to think of what she should do.	21:28	0:92	Lindsay crouched and stroked the cat with one finger , trying to think of what she should do .	3	0:19	lindsay crouch and stroke the cat with one finger , try to think of what she should do .	np1 vvd cc vvd at nn1 iw mc1 nn1 y vvg to vvi io ddq pphs1 vm vdi y
stroke_vb	vvd	2000	2	fic_2000_38703.txt-36-29	 	the desire to touch Jemma, bearer of her first grandchild, but she stood back, with Louie, while the other two patted Jemma's belly, stroked her hair, took stock of her visible health.	133:140	0:184	the desire to touch Jemma , bearer of her first grandchild , but she stood back , with Louie , while the other two patted Jemma 's belly , stroked her hair , took stock of her visible health .	29	0:40	the desire to touch jemma , bearer of her first grandchild , but she stand back , with louie , while the other two pat jemma 's belly , stroke her hair , take stock of her visible health .	at nn1 to vvi np1 y nn1 io appge md nn1 y ccb pphs1 vvd rp y iw np1 y cs at jj_nn1@ mc vvd np1 ge nn1 y vvd appge nn1 y vvd nn1 io appge jj nn1 y
stroke_vb	vv0	1966	2	fic_1966_14323.txt-494-4	 	I mean I either stroke faster than I kick or vica versa.	16:22	0:56	I mean I either stroke faster than I kick or vica versa .	4	0:13	i mean i either stroke faster than i kick or vica versa .	ppis1 vv0 ppis1 rr vv0 rrr_jjr csn ppis1 vv0 cc vv0_<sub> nn1 y
stroke_vb	vvg	2000	2	fic_2000_30934.txt-373-6	 	, surrounded by shopping bags and stroking the head of the dead fox attached to the fur around her shoulders: Felicidad, his formidable wife, staring at him with the eyes of an assassin. "	34:42	0:188	, surrounded by shopping bags and stroking the head of the dead fox attached to the fur around her shoulders : Felicidad , his formidable wife , staring at him with the eyes of an assassin . "	6	0:38	, surround by shop bag and stroke the head of the dead fox attach to the fur around her shoulder : felicidad , his formidable wife , stare at him with the eye of an assassin . "	y vvn ii nn1 nn2 cc vvg at nn1 io at jj nn1 vvn ii at nn1 ii_rp appge nn2 y np1 y appge jj nn1 y vvg ii ppho1 iw at nn2 io at1 nn1 y "
stroke_vb	vvg	2006	2	fic_2006_51071.txt-167-35	 	Because Lucas, this man she loved, he would say, crying, his head to her breast, My father died, and she would say, holding him to her body, stroking his hair, I know, I know.	141:149	0:175	Because Lucas , this man she loved , he would say , crying , his head to her breast , My father died , and she would say , holding him to her body , stroking his hair , I know , I know .	35	0:45	because lucas , this man she love , he would say , cry , his head to her breast , my father die , and she would say , hold him to her body , stroke his hair , i know , i know .	cs np1 y dd1 nn1 pphs1 vvd y pphs1 vm vvi y vvg_nn1 y appge nn1 ii appge nn1 y appge nn1 vvd y cc pphs1 vm vvi y vvg ppho1 ii appge nn1 y vvg appge nn1 y ppis1 vv0 y ppis1 vv0 y
stroke_vb	vvg	1962	2	fic_1962_10423.txt-3594-5	 	on the front stoop, stroking a blanket, shaking quietly and trying to rock himself to sleep at the height of day. "	20:28	0:115	on the front stoop , stroking a blanket , shaking quietly and trying to rock himself to sleep at the height of day . "	5	0:25	on the front stoop , stroke a blanket , shake quietly and try to rock himself to sleep at the height of day . "	ii at jj_nn1 nn1 y vvg at1 nn1 y vvg rr cc vvg to vvi ppx1 to vvi ii at nn1 io nnt1 y "
stroke_vb	vvg	2007	2	fic_2007_34359.txt-100-16	 	Without intent, one hand closed upon his glass, the thumb drawing slowly upward, stroking the smooth, cool surface as though it were another's flesh.	81:89	0:149	Without intent , one hand closed upon his glass , the thumb drawing slowly upward , stroking the smooth , cool surface as though it were another 's flesh .	16	0:30	without intent , one hand close upon his glass , the thumb draw slowly upward , stroke the smooth , cool surface as though it be another be flesh .	iw nn1_jj y mc1 nn1 vvd_vvn ii appge nn1 y at nn1 vvg_nn1 rr jj_rl@ y vvg at jj y jj nn1 cs21 cs22 pph1 vbdr dd1 vbz_ge nn1 y
stroke_vb	vvd	2007	2	mag_2007_388758.txt-70-12	 	She stroked them - and as with the first group, they stroked her in turn-tor about thirty seconds.	53:60	0:98	She stroked them - and as with the first group , they stroked her in turn-tor about thirty seconds .	12	0:20	she stroke them - and as with the first group , they stroke her in turn-tor about thirty second .	pphs1 vvd prp_<sub> y_<sub> cc_<sub> csa iw at md nn1 y pphs2 vvd ppho1 ii nn1_jj rg mc nnt2 y
stroke_vb	vvd	1986	2	fic_1986_780090.txt-73-5	 	Kallner ruffled his forehead and stroked it with an upward gesture of ' his hand. "	33:40	0:83	Kallner ruffled his forehead and stroked it with an upward gesture of ' his hand . "	5	0:17	kallner ruffle his forehead and stroke it with an upward gesture of ' his hand . "	np1_<sub> vvd appge nn1 cc vvd pph1 iw at1 jj nn1 io "@_ge appge nn1 y "
stroke_vb	vvg	2007	2	fic_2007_52475.txt-113-5	 	For a moment he tries stroking with one arm, but loses his grip on the ball and struggles to recover.	22:30	0:101	For a moment he tries stroking with one arm , but loses his grip on the ball and struggles to recover .	5	0:22	for a moment he try stroke with one arm , but lose his grip on the ball and struggle to recover .	if at1 nn1 pphs1 vvz vvg iw mc1 nn1 y ccb vvz appge nn1 ii at nn1 cc vvz_nn2 to vvi y
stroke_vb	vvd	1993	2	fic_1993_1040077.txt-996-6	 	Anna raised a doubtful eyebrow and stroked the cat, who rolled into a ball to keep from being bothered. "	35:42	0:105	Anna raised a doubtful eyebrow and stroked the cat , who rolled into a ball to keep from being bothered . "	6	0:22	anna raise a doubtful eyebrow and stroke the cat , who roll into a ball to keep from be bother . "	np1 vvd at1 jj nn1 cc vvd at nn1 y pnqs vvd ii at1 nn1 to vvi ii vbg vvn y "
stroke_vb	vvd	1980	2	fic_1980_10670.txt-2825-11	 	tender contrition, he stooped and kissed her forehead, and stroked her damp, curly hair.	59:66	0:88	tender contrition , he stooped and kissed her forehead , and stroked her damp , curly hair .	11	0:18	tender contrition , he stoop and kiss her forehead , and stroke her damp , curly hair .	jj nn1 y pphs1 vvd cc vvd appge nn1 y cc vvd appge_ppho1 jj_nn1@ y jj nn1 y
stroke_vb	vvd	1982	2	fic_1982_10687.txt-2808-16	 	Petrescu, downcast, much troubled, nodding, stroked the fuzz of his fedora, stroked the dense hairs growing from his ears.	76:83	0:122	Petrescu , downcast , much troubled , nodding , stroked the fuzz of his fedora , stroked the dense hairs growing from his ears .	16	0:25	petrescu , downcast , much trouble , nod , stroke the fuzz of his fedora , stroke the dense hair grow from his ear .	nn1_np1@ y jj y rr vvn_vvd_jj y vvg y vvd at nn1 io appge nn1 y vvd at jj nn2 vvg ii appge nn2 y
stroke_vb	vvd	1987	2	fic_1987_780058.txt-3028-4	 	to her head and stroked her short, curly hair tenderly.	16:23	0:55	to her head and stroked her short , curly hair tenderly .	4	0:12	to her head and stroke her short , curly hair tenderly .	ii appge nn1 cc vvd appge_ppho1 jj_rr@ y jj nn1 rr y
stroke_vb	vvg	2001	2	fic_2001_28164.txt-56-7	 	And though she knows I'll be stroking the checks, she always has to stop for the cheapest gas, even if it means driving out of her way.	29:37	0:135	And though she knows I 'll be stroking the checks , she always has to stop for the cheapest gas , even if it means driving out of her way .	7	0:31	and though she know i will be stroke the check , she always have to stop for the cheap gas , even if it mean drive out of her way .	cc cs pphs1 vvz ppis1 vm vbi vvg at nn2 y pphs1 rr vhz to vvi if at jjt nn1 y cs21 cs22 pph1 vvz vvg_jj ii21 ii22 appge nn1 y
stroke_vb	vvi	2006	2	fic_2006_31077.txt-19-21	 	He wagged his tail, splashing water everywhere, put a muddy paw on her, and when she bent to stroke him, he reached up and licked her face, and then ran away again as she laughed.	93:99	0:179	He wagged his tail , splashing water everywhere , put a muddy paw on her , and when she bent to stroke him , he reached up and licked her face , and then ran away again as she laughed .	21	0:41	he wag his tail , splash water everywhere , put a muddy paw on her , and when she bend to stroke him , he reach up and lick her face , and then run away again as she laugh .	pphs1 vvd appge nn1 y vvg_nn1 nn1 rl y vvd_vv0_vvn at1 jj nn1 ii ppho1 y cc rrq_cs pphs1 vvd to vvi ppho1 y pphs1 vvd rp cc vvd appge nn1 y cc rt vvd rl rt csa pphs1 vvd y
stroke_vb	vv0	1997	2	mag_1997_428302.txt-127-8	 	Some make only one hand movement, others stroke their hair.	41:47	0:59	Some make only one hand movement , others stroke their hair .	8	0:12	some make only one hand movement , other stroke their hair .	dd vv0 rr mc1 nn1 nn1 y nn2 vv0 appge nn1 y
stroke_vb	vvd	1982	2	fic_1982_780033.txt-3186-4	 	He smiled as he stroked her hair and gently caressed her lovely face. "	16:23	0:71	He smiled as he stroked her hair and gently caressed her lovely face . "	4	0:15	he smile as he stroke her hair and gently caress her lovely face . "	pphs1 vvd csa pphs1 vvd appge nn1 cc rr vvd_vvn appge_ppho1 jj nn1 y "
stroke_vb	vvd	1999	2	fic_1999_28244.txt-91-2	 	His fingers stroked the air, manipulating symbols and menus I couldn't see.	12:19	0:75	His fingers stroked the air , manipulating symbols and menus I could n't see .	2	0:15	his finger stroke the air , manipulate symbol and menu i could n't see .	appge nn2 vvd at nn1 y vvg nn2 cc nn2 ppis1 vm xx vvi y
