lemma	identifier1	identifier2	context1	context2	indexes_target_token1	derived_indexes1	indexes_target_token2	derived_indexes2	judgment	cosine_similarity
attack	news_1982_671107.txt-19-96	fic_1994_54174.txt-61-23	We    believe    that    the    United    States    should    pursue,    on    an    urgent    basis,    serious    strategic    arms    control    negotiations    consistent    with    the    maintenance    of    overall    parity    with    the    Soviet    Union,    including,    to    the    fullest    extent    possible:    //    -    A    mutual    and    verifiable    freeze    on    the    testing,    production,    and    deployment    of    nuclear    warheads,    missiles    and    other    delivery    systems;    //    -    Major,    mutual,    balanced    and    verifiable    reductions    of    nuclear    forces    to    lower    equivalent    levels,    with    special    attention    to    destabilizing    weapons    that    are    vulnerable    to    or    capable    of    preemptive    attack;    //    -    Strict    adherence    by    both    sides    to    all    arms    control    agreements    negotiated    to    date;    //    -    Measures    to    prevent    the    use    of    nuclear    weapons    by    each    superpower,    such    as    expanding    political    and    technical    mechanisms    to    reduce    the    risk    of    war    by    accident    or    miscalculation,    including    hot    lines    among    nuclear    weapons    states    and    joint    United    States/Soviet    stations    to    enhance    the    command    and    control    of    nuclear    weapons    systems;    //    -    Systematic    multilateral    efforts,    both    political    and    technical,    to    restrain    the    reckless    commerce    in    sensitive	It    finally    subsided,    and    though    he    was    exhausted    for    days    afterward,    he    did    not    truly    believe    he    had    had    a    heart    attack.	563:569	[563,    569]	113:119	[113,    119]	2.0	0.6370046138763428
attack	mag_1828_553929.txt-364-34	fic_1856_2655.txt-4746-13	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	The    public    felt    this    event    the    more    that    its    proximate    cause    was    an    attack    made    upon    his    brother's    house    by    Paradisi,    now    imprisoned    in    the    Castle    of    St.    Angelo,    pending    a    law    process    for    proof    of    his    accusations.	176:182	[176,    182]	68:74	[68,    74]	2.0	0.5900695323944092
attack	fic_1848_1279.txt-1511-47	mag_1972_278489.txt-11-19	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	As    a    Los    Angeles    junk    dealer,    Foxx    plays    a    whining    parent    who    dominates    his    son    with    phony    heart    attacks    and    other    transparent    but    successful    ruses.	212:218	[212,    218]	97:104	[97,    103]	2.0	0.2690050005912781
attack	news_1991_612479.txt-40-20	fic_1853_1170.txt-2289-22	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	I    examined    the    boy's    feet,    and    found    them    red,    shining    and    tumefied,    with    other    indications    of    a    severe    attack    of    chilblains.       "	123:130	[123,    129]	104:110	[104,    110]	2.0	0.9222008585929871
attack	fic_1833_7239.txt-1694-15	nf_1845_747928.txt-826-66	cried    his    antagonist,    following    him    and    standing    over    him,    ready    to    renew    the    attack    if    he    stirred    with    an    evil    purpose.	Such    are    some    of    the    disadvantages    of    a    light    sandy    soil;    and,    in    thoroughly    examining    many    of    the    fruit    gardens    of    the    middle    states    the    last    few    seasons,    we    could    not    fail    to    be    struck    with    the    fact    that    in    nine    cases    out    of    ten,    where    a    variety    of    fruit    was    unusually    liable    to    disease,    to    blight,    or    to    the    attacks    of	78:84	[78,    84]	311:318	[311,    317]	2.0	0.8941524624824524
attack	mag_1828_553929.txt-364-34	fic_1982_780070.txt-3698-5	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	I    would    have    a    sudden    attack    of    swooning    feminine    weakness.	176:182	[176,    182]	22:28	[22,    28]	2.0	0.6434758305549622
attack	fic_1858_1282.txt-1444-24	fic_1838_7086.txt-2732-33	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	being    protected    by    the    batteries    of    New-York,    Governor's    Island,    and    Red    Hook;    that,    on    the    arrival    of    their    fleet    through    the    Sound,    instead    of    making    a    direct    attack    on    New-York,    they    should    land    at    Kingsbridge,    and    take    up    a    position    across    the    island    of    New-York,    cut    off    all    communication    with    the    mainland,    and,    blockading    General    Washington    by    land    and    water,    compel    him    to    capitulate    on    their    own    terms.       "	134:140	[134,    140]	161:167	[161,    167]	2.0	0.4406740665435791
attack	mag_1846_524014.txt-303-22	fic_1854_9193.txt-8301-13	By    obliging    him    to    put    his    mortars    on    shore,    and    to    transport    them    some    distance    overland,    we    so    delay    his    attack    that    our    troops    may    be    concentrated    in    great    force    to    oppose    his    onset.	But    then,    the    work    itself,    with    the    exception    of    a    feeble    attack    now    and    then    from    the    prolific    pen    of    Skimmer,    (who    wrote    for    several    publications,)    was    noticed    by    the    press    with    favour.	107:113	[107,    113]	58:64	[58,    64]	2.0	0.25439581274986267
attack	mag_2000_368897.txt-14-26	mag_1845_555245.txt-299-1	The    most    dangerous    plaques    are    those    prone    to    rupture;    the    explosive    release    of    clotting    factors    and    other    cells    into    the    blood    can    cause    a    heart    attack.	The    attack    of    the    Boston    Teachers    upon    the    Board    of    Education    and    its    Secretary    has    failed,    -    signally    and    disgracefully    failed.	146:152	[146,    152]	4:10	[4,    10]	2.0	0.31404632329940796
attack	mag_1828_553929.txt-364-34	mag_2005_379002.txt-22-10	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	And    yet,    despite    the    frequency    and    deadliness    of    their    attacks,    almost    nothing    is    known    about    individual    bombers.	176:182	[176,    182]	55:62	[55,    61]	2.0	0.5308414697647095
attack	mag_1828_553929.txt-364-34	mag_2004_365334.txt-2-9	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	That    puts    them    at    elevated    risk    for    a    heart    attack    within    five    years.	176:182	[176,    182]	44:50	[44,    50]	2.0	0.3585113286972046
